1,AO,NAO,PNA,EPO,NINO34,NINO12,NINO3,NINO4
2018-07-18,0.922,-27.880,34.380,7.480,0.3598447,-0.1317175,0.4224891,0.3945666
2018-07-19,1.243,-14.870,37.750,-26.890,0.3364277,-0.1862942,0.3465430,0.4129052
2018-07-20,0.778,-15.070,35.950,-58.880,0.3225474,-0.3357084,0.2929640,0.4070141
2018-07-21,0.872,-0.220,25.600,-87.080,0.3453090,-0.3247773,0.2944244,0.3963544
2018-07-22,1.038,30.920,48.250,-116.140,0.3857843,-0.3701897,0.3465796,0.4393697
2018-07-23,1.208,69.190,73.990,-108.980,0.4213655,-0.4098042,0.4128640,0.4379304
2018-07-24,0.951,95.570,76.960,-100.670,0.3678108,-0.3855418,0.4324833,0.4370493
2018-07-25,0.186,92.510,113.470,-104.350,0.3160073,-0.3448451,0.4268794,0.4014288
2018-07-26,-0.346,57.580,129.850,-123.150,0.3147057,-0.2721039,0.4335597,0.3323371
2018-07-27,-0.696,28.080,124.520,-102.050,0.3369262,-0.2005393,0.4608690,0.3275895
2018-07-28,-1.183,27.220,118.970,-91.930,0.3126819,-0.1716894,0.4492061,0.3851774
2018-07-29,-1.647,11.190,130.270,-121.590,0.3072530,-0.1208129,0.3938946,0.5125984
2018-07-30,-1.773,26.260,119.680,-133.980,0.3201805,0.9001939E-02,0.3022020,0.5609106
2018-07-31,-2.053,51.350,47.630,-101.750,0.3411396,0.9626384E-01,0.2428328,0.5825031
2018-08-01,-1.695,64.170,-23.490,-45.380,0.3567559,0.9374124E-01,0.1987769,0.6147262
2018-08-02,-1.175,66.010,-85.450,38.980,0.3169404,0.9366067E-01,0.1388874,0.6634331
2018-08-03,-1.168,51.470,-127.930,79.420,0.2582505,0.5052565E-01,0.1201915,0.6360080
2018-08-04,-0.956,29.260,-160.510,47.440,0.2258701,-0.2683379E-01,0.1097769,0.6144726
2018-08-05,-0.489,12.670,-139.910,-21.820,0.2161938,-0.6432532E-01,0.8277701E-01,0.5708320
2018-08-06,-0.341,-5.110,-73.570,-39.330,0.2196900,-0.1451926,0.3845127E-01,0.5538177
2018-08-07,-0.541,-32.420,-13.920,13.450,0.2415303,-0.1882726,0.3701820E-01,0.5651612
2018-08-08,-0.883,-25.560,29.100,48.200,0.2517199,-0.2005129,0.4986460E-01,0.6013371
2018-08-09,-0.967,-9.330,61.890,42.830,0.2886177,-0.2203719,0.4339639E-01,0.6753060
2018-08-10,-0.914,-12.660,72.890,49.520,0.3228409,-0.2353258,0.9582148E-01,0.8037868
2018-08-11,-0.914,-12.290,48.900,42.590,0.4305991,-0.1415156,0.1415887,0.9248046
2018-08-12,-0.897,-9.690,22.100,21.120,0.4839424,-0.3345561E-01,0.1939097,0.9259542
2018-08-13,-1.114,30.780,-27.550,20.340,0.4915929,0.4703739E-01,0.2793205,0.9010237
2018-08-14,-1.411,59.440,-43.240,42.210,0.4611229,0.3619969E-01,0.3415054,0.9092030
2018-08-15,-1.752,55.340,1.620,46.000,0.4695138,0.2187447E-01,0.4006944,0.8567656
2018-08-16,-1.885,59.570,42.970,42.430,0.4973430,0.1747372E-01,0.4228004,0.8239122
2018-08-17,-1.752,76.880,84.890,59.990,0.4984086,0.5780201E-01,0.4226307,0.7838052
2018-08-18,-1.339,62.210,111.720,5.670,0.4332177,0.9990931E-01,0.3942069,0.7598538
2018-08-19,-0.464,33.550,126.690,-63.040,0.4023225,-0.2071996E-01,0.3553692,0.7638809
2018-08-20,0.000,38.570,89.830,-108.630,0.4091443,-0.5912866E-01,0.3339353,0.7695429
2018-08-21,0.010,57.190,50.770,-104.000,0.4514147,-0.4118639E-01,0.3014909,0.7808869
2018-08-22,-0.130,62.430,16.500,-61.470,0.5009201,-0.3716677E-01,0.2674442,0.7037464
2018-08-23,-0.070,62.700,-41.080,-53.670,0.4757517,-0.7716039E-01,0.2226910,0.6922997
2018-08-24,-0.016,71.140,-105.230,-60.760,0.4727786,-0.1339697,0.2277793,0.6688939
2018-08-25,-0.140,91.870,-115.880,-72.190,0.4414759,-0.1995195,0.2399871,0.6208871
2018-08-26,0.351,93.050,-142.980,-91.880,0.3859804,-0.2160264,0.2196728,0.5977182
2018-08-27,1.458,64.720,-180.590,-113.820,0.3106638,-0.2456748,0.1666129,0.5888329
2018-08-28,2.360,59.640,-218.820,-101.790,0.2654904,-0.3505980,0.1550596,0.5862972
2018-08-29,2.230,88.550,-235.650,-72.740,0.2598852,-0.4055803,0.1502514,0.5754240
2018-08-30,1.961,119.700,-190.460,-28.570,0.3260173,-0.3276442,0.2151141,0.5634291
2018-08-31,2.320,95.040,-153.110,-4.420,0.2891323,-0.3096059,0.1842672,0.5228920
2018-09-01,2.059,67.660,-147.720,-6.960,0.2512724,-0.2751157,0.1634371,0.4879782
2018-09-02,1.873,46.450,-150.400,-9.530,0.2748235,-0.2470331,0.1845119,0.4718319
2018-09-03,2.941,0.260,-176.270,-14.940,0.3239691,-0.1965975,0.1760954,0.5125831
2018-09-04,4.038,-13.860,-143.010,-60.950,0.3723493,-0.1466972,0.2128295,0.5542883
2018-09-05,4.252,-22.020,-118.750,-100.910,0.3619373,-0.1089316,0.2419969,0.6269740
2018-09-06,3.716,-5.120,-71.550,-91.420,0.3735106,-0.4068130E-01,0.2894813,0.6851815
2018-09-07,3.296,10.740,-28.490,-40.650,0.4279783,-0.4007715E-01,0.3255910,0.7630185
2018-09-08,2.413,18.920,45.160,-7.120,0.4297182,-0.1820374E-01,0.2978666,0.7765894
2018-09-09,1.776,53.330,56.640,-29.870,0.4115299,0.6271491E-01,0.2724427,0.7711149
2018-09-10,1.554,106.310,-21.390,-37.640,0.3678080,0.1627070,0.2664333,0.7683355
2018-09-11,1.147,113.120,-153.830,-60.390,0.3113497,0.2732099,0.2443707,0.7008277
2018-09-12,0.495,49.010,-231.920,-81.200,0.2641743,0.3764955,0.2520610,0.6776697
2018-09-13,0.204,3.120,-254.050,-106.720,0.3059005,0.3634523,0.3161327,0.6825492
2018-09-14,0.353,4.250,-215.800,-101.650,0.3026346,0.3525212,0.3232082,0.6260695
2018-09-15,0.731,44.300,-171.800,-77.090,0.2774699,0.2708893,0.3067056,0.5161800
2018-09-16,0.983,107.940,-128.650,-67.200,0.1996032,0.1214223,0.2454907,0.4411862
2018-09-17,1.385,104.720,-113.460,-72.030,0.1609203,0.1812372E-01,0.2088739,0.4587914
2018-09-18,1.620,73.070,-112.960,-85.170,0.1852635,-0.6511477E-02,0.2056005,0.4734507
2018-09-19,1.698,72.170,-149.730,-76.840,0.2038782,-0.2654917E-01,0.1784489,0.4860495
2018-09-20,0.964,87.560,-219.280,-83.940,0.2633461,0.1019910,0.1725727,0.5537417
2018-09-21,0.315,82.300,-226.400,-85.520,0.2844279,0.2877554,0.1771955,0.5947129
2018-09-22,0.268,100.900,-187.460,-69.240,0.3443447,0.2965307,0.2267976,0.6606929
2018-09-23,0.298,125.610,-144.500,-71.290,0.4855929,0.2701038,0.3277131,0.7240602
2018-09-24,-0.030,132.960,-117.040,-96.850,0.5826651,0.3640912,0.4337071,0.7428811
2018-09-25,-0.093,89.620,-130.230,-123.700,0.6094157,0.4032722,0.5088394,0.7200221
2018-09-26,0.034,24.230,-89.390,-187.840,0.5834916,0.4494971,0.6049818,0.6486963
2018-09-27,0.375,-2.340,-34.100,-234.720,0.5750549,0.4810448,0.6647432,0.7023050
2018-09-28,0.800,22.950,13.250,-247.430,0.5571304,0.4320656,0.6549159,0.7937336
2018-09-29,1.138,-5.790,-0.940,-228.830,0.5650902,0.4635651,0.6412017,0.8614965
2018-09-30,1.506,-2.140,-57.190,-200.650,0.7055907,0.5034285,0.6956990,1.069365
2018-10-01,1.796,17.950,-121.850,-133.820,0.8249460,0.4954196,0.7099016,1.163219
2018-10-02,1.986,16.940,-178.320,-99.940,0.8616590,0.3736033,0.7309144,1.185829
2018-10-03,2.248,11.250,-172.710,-18.760,0.8888933,0.4836089,0.7795039,1.116625
2018-10-04,2.281,25.320,-112.180,21.360,0.9260513,0.4897153,0.8446212,1.035135
2018-10-05,2.220,55.490,-103.580,14.610,0.9540231,0.4638312,0.8935755,1.000689
2018-10-06,1.702,118.900,-134.480,-29.230,1.008396,0.4852443,0.9916192,1.075668
2018-10-07,0.871,169.580,-117.260,-89.770,1.045735,0.4436435,1.027849,1.158911
2018-10-08,0.264,172.990,-120.070,-133.100,1.035463,0.4364896,1.043951,1.246320
2018-10-09,0.322,133.220,-143.890,-151.170,1.068050,0.4813311,1.049208,1.296822
2018-10-10,0.661,66.670,-123.290,-130.730,1.102425,0.4082746,1.049572,1.282293
2018-10-11,0.355,16.030,-91.980,-91.270,1.079830,0.3683713,1.039448,1.235189
2018-10-12,-0.081,70.580,-28.850,-104.080,1.045054,0.3433445,1.017176,1.154912
2018-10-13,-0.405,162.750,7.950,-170.610,1.007348,0.3504635,0.9733961,1.086959
2018-10-14,-0.899,207.780,51.920,-139.030,0.9382323,0.2962858,0.9281225,1.013249
2018-10-15,-1.310,234.800,89.170,-125.030,0.8612735,0.2760568,0.8324941,1.003184
2018-10-16,-1.036,265.830,132.040,-115.150,0.8508569,0.3162369,0.7473921,1.071463
2018-10-17,-0.385,259.940,117.670,-94.000,0.8293973,0.3249210,0.7425562,1.092715
2018-10-18,-0.228,192.630,65.690,-110.810,0.7957134,0.3242583,0.7674283,1.086547
2018-10-19,-0.444,143.410,54.430,-109.940,0.8437611,0.3375203,0.8055691,1.089176
2018-10-20,-0.577,173.560,122.330,-65.130,0.9204519,0.3405026,0.8704506,1.175996
2018-10-21,-0.068,138.710,164.110,-72.020,0.9769794,0.2199896,0.9048857,1.210559
2018-10-22,0.204,41.430,177.340,-83.150,1.028935,0.2015358,0.9248470,1.175314
2018-10-23,0.462,-33.510,237.190,-29.210,1.076494,0.1425601,0.9495175,1.168103
2018-10-24,0.911,-35.990,291.540,43.690,1.119367,0.7338281E-01,0.9189018,1.171987
2018-10-25,0.827,-75.640,284.540,92.820,1.126830,0.5278816E-01,0.8458742,1.169202
2018-10-26,0.582,-123.580,248.460,75.800,1.090958,0.9272418E-01,0.8019101,1.196302
2018-10-27,0.832,-51.870,197.700,64.450,1.018283,0.1135999,0.7742503,1.153252
2018-10-28,0.651,62.670,143.470,74.500,0.9656786,0.1095332,0.7895275,1.128553
2018-10-29,0.508,78.890,74.710,56.800,1.001545,0.3265710,0.8467151,1.166784
2018-10-30,0.754,76.810,29.740,8.600,1.121638,0.4292021,0.9216770,1.213959
2018-10-31,0.776,52.600,2.520,-21.060,1.267790,0.5037405,1.006673,1.244691
2018-11-01,0.386,18.480,50.510,-11.620,1.311637,0.5084415,1.085692,1.213844
2018-11-02,0.029,69.210,89.230,41.410,1.311704,0.5356568,1.137251,1.199932
2018-11-03,-0.248,138.390,44.360,90.840,1.329826,0.5676640,1.175346,1.167876
2018-11-04,-0.643,151.450,-137.040,69.860,1.317523,0.5803657,1.189908,1.131815
2018-11-05,-0.853,133.230,-208.900,-53.030,1.267390,0.6243026,1.205153,1.136545
2018-11-06,-0.387,52.340,-175.150,-137.790,1.195328,0.5701333,1.181745,1.132622
2018-11-07,0.003,-24.830,-156.570,-168.920,1.135419,0.5346540,1.162015,1.131010
2018-11-08,0.443,-31.010,-165.580,-152.710,1.076554,0.5546889,1.154669,1.136813
2018-11-09,0.901,14.840,-132.030,-113.860,1.041577,0.5727084,1.138508,1.137808
2018-11-10,1.264,-0.040,-22.950,-142.560,0.9601220,0.7110324,1.082791,1.082612
2018-11-11,1.841,-25.050,98.470,-173.450,1.009157,0.8809661,1.089531,1.103764
2018-11-12,2.290,3.460,184.700,-166.140,1.075258,0.8336935,1.111589,1.098965
2018-11-13,2.116,17.950,224.030,-57.510,1.111719,0.8794375,1.141554,1.111220
2018-11-14,1.915,13.310,139.090,-3.070,1.070365,0.9996830,1.128169,1.101918
2018-11-15,1.568,17.500,42.590,-124.980,1.039402,0.9888658,1.124649,1.089464
2018-11-16,1.121,-44.500,47.100,-220.130,1.042870,1.013435,1.116179,1.058928
2018-11-17,0.681,-94.280,59.600,-201.820,1.071424,0.9721606,1.127584,1.038443
2018-11-18,0.713,-110.350,49.990,-154.320,1.074142,0.8845272,1.125966,1.064276
2018-11-19,1.445,-146.440,42.620,-134.900,1.084434,0.7907521,1.095202,1.101037
2018-11-20,2.040,-158.360,50.990,-100.690,1.045401,0.7611955,1.069820,1.045118
2018-11-21,1.993,-142.780,70.730,-30.720,1.014040,0.8822117,1.050288,1.029241
2018-11-22,1.467,-173.270,79.630,36.330,1.013204,1.015134,1.004869,1.104344
2018-11-23,1.228,-226.770,30.740,42.910,1.057899,1.049017,1.002572,1.134616
2018-11-24,1.158,-249.990,161.330,24.510,1.054406,0.9792804,0.9874068,1.118806
2018-11-25,1.090,-269.860,307.490,27.550,1.067240,0.9656869,1.003758,1.090663
2018-11-26,1.097,-281.590,362.260,50.880,1.085721,0.9675242,1.031677,1.097597
2018-11-27,1.073,-225.540,357.650,78.420,1.024971,0.9952723,1.009466,1.044225
2018-11-28,0.966,-154.810,270.080,50.220,1.041699,1.000620,1.023055,1.073353
2018-11-29,0.975,-93.000,59.510,-2.030,1.119496,1.008546,1.077462,1.140717
2018-11-30,0.911,-51.050,-71.120,-18.940,1.130193,0.9707682,1.090012,1.156377
2018-12-01,0.875,-52.080,-47.620,-57.950,1.147817,0.9054448,1.105968,1.197388
2018-12-02,0.585,-42.120,10.010,-130.140,1.188035,0.8505797,1.117126,1.264839
2018-12-03,-0.191,-14.380,65.510,-174.050,1.216252,0.7528528,1.147918,1.286600
2018-12-04,-0.095,-7.910,51.060,-151.200,1.236523,0.7222322,1.171225,1.272452
2018-12-05,0.821,1.450,30.960,-150.190,1.255392,0.7989864,1.181985,1.229488
2018-12-06,1.755,25.200,51.400,-105.210,1.210723,0.8791491,1.127479,1.247664
2018-12-07,1.812,16.490,126.960,-10.800,1.148368,0.9952699,1.060415,1.312849
2018-12-08,1.458,-7.770,123.050,17.160,1.053388,1.073426,1.016039,1.296600
2018-12-09,1.298,-70.210,129.920,60.220,0.9833509,1.200820,0.9815902,1.287414
2018-12-10,1.046,-81.000,139.830,136.880,0.8916478,1.112405,0.9515745,1.197706
2018-12-11,0.661,-37.970,110.250,213.600,0.9314047,1.072040,0.9420945,1.141612
2018-12-12,0.701,-26.950,69.280,245.690,0.9669002,1.155016,0.9415084,1.135840
2018-12-13,1.476,-29.020,62.720,179.560,0.9558080,1.131969,0.9361303,1.153160
2018-12-14,2.310,14.900,152.700,132.470,0.9466001,1.039081,0.9286544,1.162624
2018-12-15,2.481,75.450,192.120,115.180,0.9398872,0.9393765,0.9082887,1.175131
2018-12-16,2.125,69.170,211.290,80.680,0.9016365,0.8091377,0.9039618,1.136936
2018-12-17,1.571,24.860,281.910,158.080,0.8864396,0.7703944,0.9078231,1.175637
2018-12-18,0.742,3.140,149.380,180.440,0.8996471,0.8210885,0.9575478,1.135879
2018-12-19,0.125,6.340,29.320,65.980,0.9325565,0.8629208,1.024568,1.114086
2018-12-20,-0.038,-6.410,143.810,35.210,1.034307,0.9003522,1.077453,1.133628
2018-12-21,-0.009,-30.730,187.050,78.190,1.064331,0.8998436,1.115839,1.140807
2018-12-22,0.094,-92.650,120.540,58.410,1.042559,0.8460557,1.069470,1.138942
2018-12-23,0.544,-146.510,12.420,66.400,0.9886534,0.8248299,1.028848,1.101813
2018-12-24,1.089,-187.600,-62.680,36.500,0.9678984,0.8169904,0.9991227,1.110981
2018-12-25,1.253,-167.880,-65.950,6.840,0.9865890,0.8218234,0.9860411,1.187372
2018-12-26,0.871,-103.150,-117.330,53.710,0.9565142,0.7416523,0.9611182,1.178546
2018-12-27,0.378,-56.320,-168.900,22.190,0.9180870,0.6788092,0.9270819,1.143374
2018-12-28,0.492,-40.460,-210.370,-9.150,0.8768404,0.6850799,0.8956698,1.098146
2018-12-29,0.689,-47.020,-244.590,37.700,0.8655200,0.6176222,0.8770124,1.068410
2018-12-30,0.433,-83.210,-214.720,-0.320,0.8415626,0.5979231,0.8338512,1.023557
2018-12-31,0.365,-115.910,-136.230,-27.600,0.7794592,0.5180560,0.7913525,1.005656
2019-01-01,0.790,-152.120,-38.200,33.760,0.7113968,0.4478764,0.7785752,0.9557819
2019-01-02,1.520,-121.200,-21.990,123.150,0.7266560,0.3896660,0.7704887,0.9439703
2019-01-03,2.058,-124.970,-1.350,132.290,0.7551489,0.4266582,0.7443557,0.9607362
2019-01-04,2.293,-93.900,-25.920,96.240,0.7507190,0.5347940,0.7475543,0.9552550
2019-01-05,1.731,-50.090,9.260,82.700,0.7357937,0.5641966,0.7591175,0.9595019
2019-01-06,0.970,-58.800,-51.480,137.390,0.6871247,0.5396060,0.7648631,0.8991605
2019-01-07,0.583,-141.200,-165.680,103.910,0.7069206,0.5459928,0.7557322,0.8650499
2019-01-08,0.479,-214.460,-67.580,-32.210,0.7110690,0.7857642,0.7379391,0.8464130
2019-01-09,0.193,-233.210,125.920,-28.950,0.7968256,1.021070,0.8298734,0.9045222
2019-01-10,-0.148,-234.470,239.510,17.650,0.8351426,1.088531,0.8985832,0.9381115
2019-01-11,-0.511,-175.630,295.290,37.960,0.7716514,1.199464,0.9297879,0.8778673
2019-01-12,-0.747,-83.610,290.640,36.250,0.7708924,1.311159,0.9392037,0.8722687
2019-01-13,-0.737,-80.020,250.150,-26.560,0.7226098,1.284546,0.8648632,0.8956723
2019-01-14,-0.457,-40.840,195.240,-93.090,0.6635448,1.185991,0.7908221,0.9602056
2019-01-15,-0.034,-19.950,168.900,-129.050,0.6214453,1.077944,0.7728067,0.9061410
2019-01-16,0.528,-31.050,76.810,-131.890,0.5886477,0.9887224,0.7244651,0.8735129
2019-01-17,0.607,-16.700,-53.610,-109.420,0.5841183,0.7956858,0.6795947,0.9176807
2019-01-18,0.784,20.370,-88.530,-72.410,0.5584875,0.8016928,0.6547995,0.9424509
2019-01-19,0.870,72.150,-16.070,2.850,0.5230471,0.9026194,0.6303429,0.9303286
2019-01-20,0.685,138.440,47.480,48.640,0.4855540,0.8803858,0.5767735,0.8834333
2019-01-21,0.685,139.610,53.820,70.140,0.4515103,0.9365792,0.5455979,0.8631865
2019-01-22,0.333,66.780,40.470,59.810,0.4498512,0.9093575,0.5412548,0.8330380
2019-01-23,0.124,17.130,-9.810,1.950,0.4373217,0.9094745,0.5472908,0.8207636
2019-01-24,0.688,-12.140,22.780,-70.420,0.4626675,0.9206012,0.5531560,0.9141953
2019-01-25,1.481,-5.760,86.830,-110.830,0.5044370,1.019184,0.5477681,0.9961643
2019-01-26,1.524,48.050,91.190,-145.990,0.6348639,0.9808646,0.5560296,1.053816
2019-01-27,1.320,137.170,23.960,-191.280,0.6678893,0.9642751,0.5367221,1.045071
2019-01-28,0.839,179.820,-71.370,-257.230,0.6458695,1.026936,0.5030702,1.019621
2019-01-29,0.740,155.190,-39.030,-182.810,0.6168758,1.084969,0.5148739,0.9885243
2019-01-30,0.581,86.900,-20.080,-67.310,0.5836853,1.140712,0.4982511,0.9585034
2019-01-31,0.380,-2.470,-121.440,-55.430,0.5116509,1.038100,0.4616148,0.9306874
2019-02-01,0.481,-22.840,-221.350,-64.420,0.4244760,0.9700714,0.4072709,0.9234081
2019-02-02,1.022,10.130,-323.730,-80.400,0.3923269,0.9877585,0.3968149,0.8893232
2019-02-03,1.715,14.350,-377.030,-115.320,0.4312389,0.9326929,0.4260397,0.9085162
2019-02-04,2.048,19.130,-379.530,-125.000,0.5181955,0.8749772,0.5218014,0.9080201
2019-02-05,1.775,-2.820,-370.320,-73.730,0.5353496,0.8396584,0.5325235,0.8876196
2019-02-06,1.619,4.430,-367.050,-82.180,0.4891375,0.8256419,0.5097108,0.8728284
2019-02-07,1.867,4.340,-362.240,-168.340,0.4329997,0.8408713,0.4664545,0.8608701
2019-02-08,1.681,-6.970,-385.420,-246.180,0.3726486,0.7557056,0.4600231,0.8021743
2019-02-09,0.523,-36.710,-433.980,-275.670,0.3897896,0.7251024,0.5013236,0.7750674
2019-02-10,-0.361,-45.190,-565.860,-200.700,0.4429207,0.5894736,0.5088575,0.7741479
2019-02-11,0.113,-95.030,-586.560,-129.280,0.5571548,0.5021074,0.5357493,0.8416168
2019-02-12,0.117,-83.340,-517.490,-177.370,0.6262526,0.4539007,0.5958359,0.8731202
2019-02-13,-0.201,-29.010,-413.590,-90.440,0.6297680,0.4763279,0.6411284,0.8869931
2019-02-14,-0.675,-28.260,-359.020,-26.330,0.6057822,0.5951847,0.6294782,0.9246203
2019-02-15,-1.288,-11.090,-314.590,-17.980,0.5964919,0.6827730,0.6146199,0.9742835
2019-02-16,-1.689,2.560,-263.390,-48.670,0.6390112,0.8307168,0.6665965,0.9726858
2019-02-17,-2.030,2.910,-265.430,-82.010,0.7253850,0.8303057,0.7438274,0.9979243
2019-02-18,-2.206,34.870,-339.690,-69.760,0.7583275,0.7631434,0.7698256,0.9635887
2019-02-19,-2.575,3.050,-395.460,-40.040,0.7645041,0.8160786,0.7618129,0.9372569
2019-02-20,-2.365,-72.420,-392.560,-73.360,0.7592679,1.054931,0.7396389,0.9455674
2019-02-21,-2.097,-77.610,-329.210,-58.580,0.7581112,1.127130,0.6983961,0.9862031
2019-02-22,-2.187,-47.980,-338.310,-26.410,0.7896576,1.129414,0.7523174,1.020577
2019-02-23,-2.222,-41.700,-282.120,-101.330,0.7962130,1.110101,0.8386994,0.9988188
2019-02-24,-1.879,-77.110,-204.050,-206.670,0.8008518,1.049777,0.9235008,0.9835365
2019-02-25,-1.372,-103.660,-112.480,-264.320,0.8683704,1.065173,1.015952,0.9849333
2019-02-26,-1.004,-126.410,-124.240,-259.750,0.9781963,1.120492,1.073203,0.9918680
2019-02-27,-1.155,-131.590,-186.430,-301.930,1.050085,1.091230,1.103869,0.9825298
2019-02-28,-1.214,-82.070,-143.710,-269.730,1.099805,1.094267,1.164864,1.029294
2019-03-01,-1.318,-4.300,-143.200,-206.840,1.048188,1.129837,1.138059,1.047598
2019-03-02,-1.218,72.080,-151.260,-215.450,1.045058,1.154384,1.131613,1.051713
2019-03-03,-1.143,70.770,-132.420,-253.510,1.013780,1.029447,1.098788,1.063635
2019-03-04,-0.941,17.910,-96.210,-250.420,1.052831,0.9231507,1.150417,1.050293
2019-03-05,-0.509,9.550,-1.450,-194.930,1.038573,0.9688114,1.112451,1.016394
2019-03-06,-0.161,45.730,9.620,-123.020,1.014542,0.9391336,1.051055,0.9763800
2019-03-07,0.325,37.130,5.710,-30.990,1.019473,0.9262794,0.9180617,1.029611
2019-03-08,0.519,92.910,-53.610,6.940,1.043049,0.7590266,0.7701491,1.010995
2019-03-09,0.854,99.110,-91.750,-15.100,1.039560,0.6181180,0.7672962,0.9262648
2019-03-10,0.864,76.890,-90.820,33.150,1.011193,0.4862085,0.7783513,0.9374705
2019-03-11,0.190,100.430,-119.270,100.010,0.9745672,0.5268723,0.6899369,0.9652601
2019-03-12,-0.407,123.590,-112.630,96.500,0.9897203,0.5973868,0.6729483,1.004529
2019-03-13,-0.194,126.060,-75.130,62.180,0.9809798,0.6671352,0.6976761,1.018198
2019-03-14,0.718,146.880,20.530,26.830,1.021342,0.7810161,0.7618423,1.032428
2019-03-15,1.794,126.450,123.330,-45.120,1.068874,0.8407681,0.7713189,1.060012
2019-03-16,2.401,105.890,268.720,-96.380,1.102093,0.8476855,0.8008195,1.086131
2019-03-17,2.297,109.400,309.420,-158.190,1.166454,0.9726713,0.8848824,1.115518
2019-03-18,1.661,161.960,362.840,-189.390,1.209925,0.9633339,0.9980925,1.108547
2019-03-19,1.128,239.940,391.280,-182.030,1.174846,0.8851649,1.017758,1.077417
2019-03-20,0.773,260.580,433.290,-147.580,1.115523,0.8788815,1.020366,1.021327
2019-03-21,0.811,248.300,446.160,-89.240,1.119574,0.8198212,1.025725,1.023171
2019-03-22,0.776,216.210,420.050,-45.580,1.100806,0.6885721,1.019705,0.9558184
2019-03-23,0.596,129.040,274.820,-71.470,1.053678,0.4588587,0.9945050,0.9092801
2019-03-24,0.685,53.650,89.350,-167.810,0.9787437,0.4121487,0.9655889,0.8656640
2019-03-25,0.463,40.230,87.220,-247.420,0.9474366,0.3505227,0.8787077,0.8920563
2019-03-26,0.486,65.550,82.860,-256.690,0.9355897,0.3665401,0.7998531,0.8791472
2019-03-27,1.027,133.800,28.130,-289.320,0.9282033,0.4183708,0.7678906,0.8544109
2019-03-28,1.632,158.930,-29.550,-284.300,0.9002169,0.4774183,0.7598396,0.8351012
2019-03-29,1.907,122.730,-56.400,-275.200,0.8909609,0.5537968,0.7385059,0.8269942
2019-03-30,1.671,81.100,14.130,-301.490,0.8559411,0.4944711,0.7104497,0.8156060
2019-03-31,1.504,76.950,106.340,-244.680,0.8801633,0.4937544,0.7042332,0.8474817
2019-04-01,1.672,42.260,55.860,-235.770,0.9262282,0.4814422,0.7016024,0.8835211
2019-04-02,1.923,55.180,34.570,-182.810,0.9657233,0.3672214,0.7288971,0.8545122
2019-04-03,1.623,93.940,78.740,-64.600,0.9494742,0.4528395,0.7655213,0.8160218
2019-04-04,1.130,4.900,182.760,-1.700,0.9183660,0.5947933,0.7875248,0.7569247
2019-04-05,0.854,-46.010,189.330,56.590,0.8415532,0.7699171,0.7539676,0.7447379
2019-04-06,0.496,-51.650,143.750,107.610,0.7926608,0.8729553,0.7282408,0.7463242
2019-04-07,0.236,-98.350,140.740,110.140,0.7675844,0.9234055,0.7156037,0.8047126
2019-04-08,0.007,-152.860,138.640,83.810,0.7865641,1.033630,0.7309058,0.8015609
2019-04-09,-0.078,-159.720,88.610,64.310,0.8234037,1.052784,0.7825486,0.8189305
2019-04-10,0.101,-131.780,27.690,12.030,0.8510801,1.060811,0.8056469,0.8003743
2019-04-11,0.244,-109.880,-10.900,-5.630,0.8270844,0.9070457,0.7923881,0.7550029
2019-04-12,0.582,-60.580,-52.010,53.490,0.7682121,0.8033178,0.7572153,0.6855139
2019-04-13,0.534,-16.930,-78.150,77.040,0.7957669,0.7987520,0.7650595,0.6944793
2019-04-14,-0.111,30.360,-87.150,94.460,0.8439382,0.8122373,0.8291138,0.7071109
2019-04-15,-0.991,13.350,-61.960,82.770,0.8737858,0.8206102,0.8665397,0.7054921
2019-04-16,-1.211,-5.720,-31.680,106.010,0.8823066,0.7886097,0.8917902,0.7271667
2019-04-17,-0.987,0.780,-11.300,99.700,0.8823882,0.7863232,0.9272198,0.7496784
2019-04-18,-0.333,31.030,27.680,96.220,0.8976112,0.7160785,0.9560927,0.7462687
2019-04-19,0.157,74.880,52.040,113.840,0.9230459,0.6540734,0.9951260,0.7272351
2019-04-20,-0.038,140.270,40.420,117.650,0.9085789,0.5119873,0.9846336,0.6676123
2019-04-21,0.364,152.860,25.260,173.410,0.8813118,0.4028473,0.9582682,0.6339631
2019-04-22,0.953,130.970,37.570,208.720,0.8312131,0.3512450,0.9350052,0.6266627
2019-04-23,1.400,124.390,16.500,168.820,0.8077416,0.3944897,0.8906428,0.6399913
2019-04-24,1.339,82.220,-6.390,75.010,0.8945878,0.4875444,0.8952134,0.6972565
2019-04-25,0.817,55.340,-37.980,-18.970,0.9451169,0.5862077,0.9371117,0.6996223
2019-04-26,0.251,21.300,-92.950,-47.940,0.9680508,0.6278411,0.9391491,0.7075182
2019-04-27,-0.139,-32.500,-130.170,-95.990,0.9423308,0.5786608,0.9156016,0.7064866
2019-04-28,-0.512,-71.240,-154.310,-165.620,0.9454771,0.5097950,0.9328034,0.7277929
2019-04-29,-0.584,-82.620,-192.820,-214.110,0.9391260,0.4819404,0.9267176,0.7309207
2019-04-30,-0.058,-96.520,-202.040,-197.140,0.9257544,0.5270386,0.9352074,0.7083149
2019-05-01,0.960,-87.660,-224.290,-147.210,0.9086038,0.5226533,0.9570032,0.7104365
